database_name,schema_name,table_name,column_count
q4_v862_rep,dbo,lu_ra_persons_data,14
q4_v862_rep,dbo,lu_ra_ro_data,17
q4_v862_rep,dbo,lu_ra_rt_data,15
q4_v862_rep,dbo,lu_ra_si_data,14
q4_v862_rep,dbo,lu_ra_ty_data,17
q4_v862_rep,dbo,lu_re_pr_data,15
q4_v862_rep,dbo,lu_re_su_jt_data,14
q4_v862_rep,dbo,lu_ro_appr_lvl_data,17
q4_v862_rep,dbo,lu_ro_appr_lvl_ic_data,17
q4_v862_rep,dbo,lu_ro_appr_lvl_ra_data,17
q4_v862_rep,dbo,lu_ro_appr_lvl_sn_data,18
q4_v862_rep,dbo,lu_rt_md_data,15
q4_v862_rep,dbo,lu_sa_ct_data,17
q4_v862_rep,dbo,lu_sa_ot_data,14
q4_v862_rep,dbo,lu_sa_pt_data,13
q4_v862_rep,dbo,lu_sc_im_data,14
q4_v862_rep,dbo,lu_sc_re_data,14
q4_v862_rep,dbo,lu_sc_ss_data,15
q4_v862_rep,dbo,lu_sd_ch_data,14
q4_v862_rep,dbo,lu_sd_ct_data,14
q4_v862_rep,dbo,lu_sd_fp_data,14
q4_v862_rep,dbo,lu_sd_gt_data,16
q4_v862_rep,dbo,lu_sd_ic_data,18
q4_v862_rep,dbo,lu_sd_is_data,14
q4_v862_rep,dbo,lu_sd_it_data,14
q4_v862_rep,dbo,lu_sd_li_data,14
q4_v862_rep,dbo,lu_sd_na_data,14
q4_v862_rep,dbo,lu_sd_pv_data,14
q4_v862_rep,dbo,lu_sd_st_data,13
q4_v862_rep,dbo,lu_sd_ty_data,18
q4_v862_rep,dbo,lu_sd_vp_data,16
q4_v862_rep,dbo,lu_sn_ty_data,18
q4_v862_rep,dbo,lu_srch_ent_data,13
q4_v862_rep,dbo,lu_st_cr_data,15
q4_v862_rep,dbo,lu_st_du_data,13
q4_v862_rep,dbo,lu_st_gp_data,15
q4_v862_rep,dbo,lu_st_po_ac_data,15
q4_v862_rep,dbo,lu_st_pp_data,14
q4_v862_rep,dbo,lu_st_qg_data,16
q4_v862_rep,dbo,lu_st_sa_ci_data,14
q4_v862_rep,dbo,lu_st_sc_data,14
q4_v862_rep,dbo,lu_st_sr_data,14
q4_v862_rep,dbo,lu_st_su_ve_data,14
q4_v862_rep,dbo,lu_st_tr_data,15
q4_v862_rep,dbo,lu_st_ve_st_data,14
q4_v862_rep,dbo,lu_td_rl_data,20
q4_v862_rep,dbo,lu_wo_pe_data,14
q4_v862_rep,dbo,lu_wo_rw_data,14
q4_v862_rep,dbo,lu_wo_st_data,18
q4_v862_rep,dbo,lu_zones_data,14
q4_v862_rep,dbo,memopool_data,21
q4_v862_rep,dbo,memopool_history_data,21
q4_v862_rep,dbo,multilanguagepool_data,21
q4_v862_rep,dbo,multilanguagepool_hi_data,21
q4_v862_rep,dbo,multipop_addoptions_data,16
q4_v862_rep,dbo,multipop_control_data,20
q4_v862_rep,dbo,multipop_messages_data,16
q4_v862_rep,dbo,multipop_tables_data,21
q4_v862_rep,dbo,nonworkingreasonlist_data,15
q4_v862_rep,dbo,notificationpool_data,24
q4_v862_rep,dbo,notificationpool_hi_data,25
q4_v862_rep,dbo,np_st_as_data,17
q4_v862_rep,dbo,np_st_lc_data,17
q4_v862_rep,dbo,np_st_mo_data,18
q4_v862_rep,dbo,np_st_ns_data,17
q4_v862_rep,dbo,np_st_rn_data,18
q4_v862_rep,dbo,np_st_st_data,88
q4_v862_rep,dbo,olepool_data,26
q4_v862_rep,dbo,olepool_history_data,26
q4_v862_rep,dbo,packagepool_data,20
q4_v862_rep,dbo,packagepool_history_data,24
q4_v862_rep,dbo,packagepoolgroup_data,17
q4_v862_rep,dbo,phrase_data,16
q4_v862_rep,dbo,phraselibrary_data,15
q4_v862_rep,dbo,pin_notes_data,22
q4_v862_rep,dbo,po_grn_data,43
q4_v862_rep,dbo,po_grn_line_data,45
q4_v862_rep,dbo,po_hd_ac_data,22
q4_v862_rep,dbo,po_hd_hi_ac_data,23
q4_v862_rep,dbo,po_hi_invoiceheader_data,62
q4_v862_rep,dbo,po_hi_invoiceline_data,56
q4_v862_rep,dbo,po_hi_purchaseheader_data,74
q4_v862_rep,dbo,po_hi_purchaseline_data,69
q4_v862_rep,dbo,po_hi_requisition_data,87
q4_v862_rep,dbo,po_hi_rq_gp_data,38
q4_v862_rep,dbo,po_in_ac_data,22
q4_v862_rep,dbo,po_in_hi_ac_data,23
q4_v862_rep,dbo,po_invoiceheader_data,47
q4_v862_rep,dbo,po_invoiceline_data,40
q4_v862_rep,dbo,po_log_data,25
q4_v862_rep,dbo,po_purchaseheader_data,57
q4_v862_rep,dbo,po_purchaseline_data,57
q4_v862_rep,dbo,po_requisition_data,67
q4_v862_rep,dbo,po_rq_gp_data,30
q4_v862_rep,dbo,po_te_ac_data,22
q4_v862_rep,dbo,po_te_hd_data,46
q4_v862_rep,dbo,po_te_hi_ac_data,22
q4_v862_rep,dbo,po_te_hi_data,57
q4_v862_rep,dbo,po_te_hi_ln_data,44
q4_v862_rep,dbo,po_te_ln_data,42
q4_v862_rep,dbo,printlog,15
q4_v862_rep,dbo,ra_ra_co_data,15
q4_v862_rep,dbo,ra_ra_ha_data,18
q4_v862_rep,dbo,ra_ra_hi_data,96
q4_v862_rep,dbo,ra_ra_ra_data,96
q4_v862_rep,dbo,ra_ra_ta_data,15
q4_v862_rep,dbo,ra_ra_te_data,15
q4_v862_rep,dbo,ra_ra_tr_data,72
q4_v862_rep,dbo,ra_riskmatrix_data,20
q4_v862_rep,dbo,rest_sync_log_data,17
q4_v862_rep,dbo,riskrating_data,16
q4_v862_rep,dbo,sa_documentrevisions_data,18
q4_v862_rep,dbo,sa_gt_hi_log_data,24
q4_v862_rep,dbo,sa_gt_log_data,24
q4_v862_rep,dbo,sa_hi_gt_data,20
q4_v862_rep,dbo,sa_hi_ic_data,114
q4_v862_rep,dbo,sa_hi_sd_data,161
q4_v862_rep,dbo,sa_hi_sn_data,76
q4_v862_rep,dbo,sa_ic_ot_data,45
q4_v862_rep,dbo,sa_ic_sth_data,18
q4_v862_rep,dbo,sa_is_po_data,41
q4_v862_rep,dbo,sa_ks_ky_data,19
q4_v862_rep,dbo,sa_lessons_data,46
q4_v862_rep,dbo,sa_lk_bo_data,22
q4_v862_rep,dbo,sa_pe_ot_data,52
q4_v862_rep,dbo,sa_re_so_data,24
q4_v862_rep,dbo,sa_re_so_hi_data,24
q4_v862_rep,dbo,sa_sa_ic_data,116
q4_v862_rep,dbo,sa_sa_pe_data,35
q4_v862_rep,dbo,sa_sd_gt_data,20
q4_v862_rep,dbo,sa_sn_tt_data,77
q4_v862_rep,dbo,sa_wo_sd_data,155
q4_v862_rep,dbo,searchpool_data,24
q4_v862_rep,dbo,snw_sve_set_data,32
q4_v862_rep,dbo,sra_pool_data,23
q4_v862_rep,dbo,ssrfanv,21
q4_v862_rep,dbo,st_bd_hi_data,35
q4_v862_rep,dbo,st_cc_bd_data,30
q4_v862_rep,dbo,st_cc_bd_per_data,18
q4_v862_rep,dbo,st_cc_bd_per_setup_data,17
q4_v862_rep,dbo,st_cc_bi_data,29
q4_v862_rep,dbo,st_commodityquantity_data,23
q4_v862_rep,dbo,st_commoditysupplier_data,48
q4_v862_rep,dbo,st_commoditytype_data,44
q4_v862_rep,dbo,st_costcode_data,17
q4_v862_rep,dbo,st_loan_data,34
q4_v862_rep,dbo,st_localpolicy_data,86
q4_v862_rep,dbo,st_location_data,20
q4_v862_rep,dbo,st_locationchange_data,27
q4_v862_rep,dbo,st_preallocations_data,34
q4_v862_rep,dbo,st_safetyprocedures_data,21
q4_v862_rep,dbo,st_st_line_data,22
q4_v862_rep,dbo,st_st_status_data,17
q4_v862_rep,dbo,st_stocktake_data,31
q4_v862_rep,dbo,st_stocktakehistory_data,35
q4_v862_rep,dbo,st_supplier_data,56
q4_v862_rep,dbo,st_supplierappraisal_data,40
q4_v862_rep,dbo,st_transactions_data,63
q4_v862_rep,dbo,system_action_requests_data,12
q4_v862_rep,dbo,system_formviews_data,11
q4_v862_rep,dbo,system_languages_data,17
q4_v862_rep,dbo,system_listviews_data,21
q4_v862_rep,dbo,system_metadata_data,10
q4_v862_rep,dbo,system_pinboard_data,24
q4_v862_rep,dbo,system_pinboard_pins_data,11
q4_v862_rep,dbo,system_task_data,14
q4_v862_rep,dbo,system_tasklog_data,13
q4_v862_rep,dbo,system_usersettings,10
q4_v862_rep,dbo,t_account,14
q4_v862_rep,dbo,t_account_group,3
q4_v862_rep,dbo,t_archive_log_data,11
q4_v862_rep,dbo,t_calculationdictionary_data,9
q4_v862_rep,dbo,t_changelog_data,21
q4_v862_rep,dbo,t_changelog_history_data,21
q4_v862_rep,dbo,t_com_group,2
q4_v862_rep,dbo,t_com_menu,3
q4_v862_rep,dbo,t_com_user,2
q4_v862_rep,dbo,t_countertable_by_doctype_data,11
q4_v862_rep,dbo,t_countertable_data,10
q4_v862_rep,dbo,t_eq_ct_data,15
q4_v862_rep,dbo,t_formhelp_data,9
q4_v862_rep,dbo,t_gn_lk_data,16
q4_v862_rep,dbo,t_gn_mf_data,10
q4_v862_rep,dbo,t_gn_sc_data,16
q4_v862_rep,dbo,t_group,3
q4_v862_rep,dbo,t_listviewsettings_data,12
q4_v862_rep,dbo,t_offlineprocessing,7
q4_v862_rep,dbo,t_optionscentral_data,14
q4_v862_rep,dbo,t_optionslocal_data,13
q4_v862_rep,dbo,t_passwordhistory,4
q4_v862_rep,dbo,t_pm_st_data,21
q4_v862_rep,dbo,t_preferredlocation_data,25
q4_v862_rep,dbo,t_rp_ct_data,16
q4_v862_rep,dbo,t_rq_sd_data,5
q4_v862_rep,dbo,t_secobjs_data,7
q4_v862_rep,dbo,t_session_site,5
q4_v862_rep,dbo,t_sessionlog_data,8
q4_v862_rep,dbo,t_sessions,14
q4_v862_rep,dbo,t_setup_data,4
q4_v862_rep,dbo,t_setuptable_data,21
q4_v862_rep,dbo,t_site,13
q4_v862_rep,dbo,t_site_group,4
q4_v862_rep,dbo,t_stock_settings_data,18
q4_v862_rep,dbo,t_stockstatus_data,17
q4_v862_rep,dbo,t_sun_hold_table_data,21
q4_v862_rep,dbo,t_sun_ia_code_data,9
q4_v862_rep,dbo,t_sun_resp_codes_data,4
q4_v862_rep,dbo,t_sun_temp_table_data,21
q4_v862_rep,dbo,t_sw_cl_data,8
q4_v862_rep,dbo,t_sw_pm_data,9
q4_v862_rep,dbo,t_transactionstatus_data,16
q4_v862_rep,dbo,t_tx_pm_wo_data,12
q4_v862_rep,dbo,t_tx_stk_hi_data,8
q4_v862_rep,dbo,t_tx_wo_hi_data,11
q4_v862_rep,dbo,t_tz_zoneinfo,6
q4_v862_rep,dbo,t_tz_zones,5
q4_v862_rep,dbo,t_updatelog_data,11
q4_v862_rep,dbo,t_userlog_data,7
q4_v862_rep,dbo,t_wo_bm_data,9
q4_v862_rep,dbo,t_wo_jc_data,6
q4_v862_rep,dbo,t_wo_mb_data,23
q4_v862_rep,dbo,t_wo_mi_data,5
q4_v862_rep,dbo,t_wo_ms_data,8
q4_v862_rep,dbo,t_wo_pm_data,5
q4_v862_rep,dbo,t_wo_sc_data,18
q4_v862_rep,dbo,t_wo_sd_data,5
q4_v862_rep,dbo,tr_applock,1
q4_v862_rep,dbo,tr_object,2
q4_v862_rep,dbo,tr_set,2
q4_v862_rep,dbo,tr_string,2
q4_v862_rep,dbo,tracer_log_data,11
q4_v862_rep,dbo,x_cache,6
q4_v862_rep,dbo,x_public_store_data,7
q4_v862_rep,dbo,x_sessionstate,6
q4_v862_rep,dbo,x_taglist_num_data,7
q4_v862_rep,dbo,x_taglist_txt_data,7
q4_v862_rep,dbo,xml_template_data,13
q4_v862_rep,dbo,xmlpool_data,19
q4_v862_rep,dbo,xmlpool_history_data,19
q4_v862_rep,public,awsdms_apply_exceptions,6
q4_v862_rep,public,awsdms_changesb1d51c57d34e515d,246
